,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,symChange,CA
217,642bb9a4de6eb90007c5e4ca,LTIM,EQ,N,4779.0,4700.0,4760.0,4739.85,4747.0,4759.65,257102,1214859219.65,6430.0,3733.3,22035,INE214T01019,2023-04-03,2023-04-02T18:30:00.000Z,2023-04-04T05:46:12.534Z,2023-04-04T05:46:12.534Z,0,,4725.2,03-Apr-2023,,
218,642d62e22ea04a0007fae5dd,LTIM,EQ,N,4848.0,4710.8,4739.0,4833.45,4828.0,4739.85,430407,2059660456.6,6430.0,3733.3,33648,INE214T01019,2023-04-05,2023-04-04T18:30:00.000Z,2023-04-05T12:00:34.170Z,2023-04-05T12:00:34.170Z,0,,4785.38,05-Apr-2023,,
219,642eb463094dd400068c74a3,LTIM,EQ,N,4840.0,4751.7,4840.0,4773.25,4778.95,4833.45,192083,918945374.3,6430.0,3733.3,18403,INE214T01019,2023-04-06,2023-04-05T18:30:00.000Z,2023-04-06T12:00:35.850Z,2023-04-06T12:00:35.850Z,0,,4784.11,06-Apr-2023,,
220,6433fa5c8fc47900077e2433,LTIM,EQ,N,4808.5,4754.0,4784.0,4797.4,4785.7,4773.25,220328,1054541488.55,6180.4,3733.3,22456,INE214T01019,2023-04-10,2023-04-09T18:30:00.000Z,2023-04-10T12:00:28.879Z,2023-04-10T12:00:28.879Z,0,,4786.23,10-Apr-2023,,
221,64354bff35b9ec0007fe1cc2,LTIM,EQ,N,4800.0,4726.2,4800.0,4772.4,4767.0,4797.4,186260,886722208.75,6180.4,3733.3,24678,INE214T01019,2023-04-11,2023-04-10T18:30:00.000Z,2023-04-11T12:01:03.796Z,2023-04-11T12:01:03.796Z,0,,4760.67,11-Apr-2023,,
222,64369d8028cb620007944579,LTIM,EQ,N,4837.0,4750.0,4774.95,4827.7,4830.0,4772.4,327375,1569001874.6,6180.4,3733.3,31498,INE214T01019,2023-04-12,2023-04-11T18:30:00.000Z,2023-04-12T12:01:04.184Z,2023-04-12T12:01:04.184Z,0,,4792.67,12-Apr-2023,,
223,645230609275de0007321010,LTIM,EQ,N,4790.0,4615.55,4790.0,4646.4,4635.8,4827.7,912484,4255181571.0,6180.4,3733.3,86932,INE214T01019,2023-04-13,2023-04-12T18:30:00.000Z,2023-05-03T09:58:56.593Z,2023-05-03T09:58:56.593Z,0,,4663.29,13-Apr-2023,,
224,643d3500ccfc3f00073b1a25,LTIM,EQ,N,4490.0,4181.8,4482.0,4332.6,4323.0,4646.4,1763639,7569360004.05,6069.35,3733.3,206039,INE214T01019,2023-04-17,2023-04-16T18:30:00.000Z,2023-04-17T12:01:04.008Z,2023-04-17T12:01:04.008Z,0,,4291.9,17-Apr-2023,,
225,643e867f0e2f3b0007ff08ac,LTIM,EQ,N,4365.0,4235.4,4362.85,4318.6,4313.25,4332.6,771432,3311635661.1,6069.35,3733.3,60288,INE214T01019,2023-04-18,2023-04-17T18:30:00.000Z,2023-04-18T12:01:03.890Z,2023-04-18T12:01:03.890Z,0,,4292.84,18-Apr-2023,,
226,643fd8009576bd0007706ec3,LTIM,EQ,N,4360.0,4178.05,4318.6,4194.55,4189.0,4318.6,823131,3488350917.15,6069.35,3733.3,94968,INE214T01019,2023-04-19,2023-04-18T18:30:00.000Z,2023-04-19T12:01:04.439Z,2023-04-19T12:01:04.439Z,0,,4237.9,19-Apr-2023,,
227,64412980edb945000783d317,LTIM,EQ,N,4241.95,4136.1,4194.0,4152.85,4154.9,4194.55,548732,2297184132.4,6069.35,3733.3,57359,INE214T01019,2023-04-20,2023-04-19T18:30:00.000Z,2023-04-20T12:01:04.008Z,2023-04-20T12:01:04.008Z,0,,4186.35,20-Apr-2023,,
228,64427afff15a450007bb08c2,LTIM,EQ,N,4213.9,4132.2,4162.15,4170.85,4164.0,4152.85,480473,1999048094.85,6069.35,3733.3,60045,INE214T01019,2023-04-21,2023-04-20T18:30:00.000Z,2023-04-21T12:01:03.642Z,2023-04-21T12:01:03.642Z,0,,4160.58,21-Apr-2023,,
229,64466f7fdf71c00007a60672,LTIM,EQ,N,4212.3,4148.2,4199.0,4183.45,4183.0,4170.85,280999,1176621324.65,5360.0,3733.3,45994,INE214T01019,2023-04-24,2023-04-23T18:30:00.000Z,2023-04-24T12:01:03.837Z,2023-04-24T12:01:03.837Z,0,,4187.28,24-Apr-2023,,
230,6447c0e2490d390007898635,LTIM,EQ,N,4219.95,4175.45,4210.0,4186.4,4179.95,4183.45,299754,1256957847.6,5360.0,3733.3,40660,INE214T01019,2023-04-25,2023-04-24T18:30:00.000Z,2023-04-25T12:00:34.599Z,2023-04-25T12:00:34.599Z,0,,4193.3,25-Apr-2023,,
231,64491262e5a59400078c6b0e,LTIM,EQ,N,4217.05,4153.05,4180.0,4160.15,4157.0,4186.4,496132,2072760498.15,5360.0,3733.3,51459,INE214T01019,2023-04-26,2023-04-25T18:30:00.000Z,2023-04-26T12:00:34.304Z,2023-04-26T12:00:34.304Z,0,,4177.84,26-Apr-2023,,
232,644a63e4f01de60007dde581,LTIM,EQ,N,4351.65,4163.35,4185.0,4320.15,4322.0,4160.15,888098,3808641085.5,5360.0,3733.3,65062,INE214T01019,2023-04-27,2023-04-26T18:30:00.000Z,2023-04-27T12:00:36.532Z,2023-04-27T12:00:36.532Z,0,,4288.54,27-Apr-2023,,
233,644bb5803ed14e00074b05f8,LTIM,EQ,N,4443.45,4284.45,4335.0,4419.45,4411.0,4320.15,1138300,5002830644.75,5360.0,3733.3,102388,INE214T01019,2023-04-28,2023-04-27T18:30:00.000Z,2023-04-28T12:01:04.417Z,2023-04-28T12:01:04.417Z,0,,4395.0,28-Apr-2023,,
234,6450fb76ed55e70007aaae0b,LTIM,EQ,N,4615.0,4424.05,4430.95,4548.25,4545.0,4419.45,757405,3445325215.6,5360.0,3733.3,66842,INE214T01019,2023-05-02,2023-05-01T18:30:00.000Z,2023-05-02T12:00:54.133Z,2023-05-02T12:00:54.133Z,0,,4548.85,02-May-2023,,
235,64524cf6cf4f6600076ae7de,LTIM,EQ,N,4544.0,4458.45,4538.25,4498.0,4480.05,4548.25,404872,1821979518.7,5360.0,3733.3,46444,INE214T01019,2023-05-03,2023-05-02T18:30:00.000Z,2023-05-03T12:00:54.350Z,2023-05-03T12:00:54.350Z,0,,4500.14,03-May-2023,,
236,64539e62a766ea00068ebe39,LTIM,EQ,N,4522.95,4466.05,4480.8,4501.05,4495.0,4498.0,331451,1488864108.4,5360.0,3733.3,38259,INE214T01019,2023-05-04,2023-05-03T18:30:00.000Z,2023-05-04T12:00:34.118Z,2023-05-04T12:00:34.118Z,0,,4491.96,04-May-2023,,
237,6454efe2dbc60700077782e2,LTIM,EQ,N,4550.0,4474.05,4498.0,4487.85,4483.0,4501.05,217630,980628130.65,5360.0,3733.3,27200,INE214T01019,2023-05-05,2023-05-04T18:30:00.000Z,2023-05-05T12:00:34.598Z,2023-05-05T12:00:34.598Z,0,,4505.94,05-May-2023,,
238,63eb77e22dd7bc0006b2363b,LTIM,EQ,N,4715.0,4625.1,4630.0,4636.65,4638.0,4621.0,318114,1486212468.85,6524.8,3733.3,32818,INE214T01019,2023-02-14,2023-02-13T18:30:00.000Z,2023-02-14T12:00:34.376Z,2023-02-14T12:00:34.376Z,0,,4671.95,14-Feb-2023,,
239,63ecc95df3c7a10007961fc1,LTIM,EQ,N,4749.0,4587.0,4654.8,4742.85,4739.9,4636.65,488248,2291755233.7,6524.8,3733.3,55872,INE214T01019,2023-02-15,2023-02-14T18:30:00.000Z,2023-02-15T12:00:29.445Z,2023-02-15T12:00:29.445Z,0,,4693.83,15-Feb-2023,,
240,63ee1ae2e9845a00077c22d1,LTIM,EQ,N,4975.05,4755.15,4773.1,4948.0,4940.0,4742.85,994748,4883954892.25,6524.8,3733.3,112648,INE214T01019,2023-02-16,2023-02-15T18:30:00.000Z,2023-02-16T12:00:34.053Z,2023-02-16T12:00:34.053Z,0,,4909.74,16-Feb-2023,,
241,642835db7ae9d00007116ced,LTIM,EQ,N,4908.0,4833.75,4860.0,4858.3,4862.0,4948.0,396974,1934343399.8,6524.8,3733.3,37855,INE214T01019,2023-02-17,2023-02-16T18:30:00.000Z,2023-04-01T13:47:07.927Z,2023-04-01T13:47:07.927Z,0,,4872.72,17-Feb-2023,,
242,63f360e434198a00062fbe5a,LTIM,EQ,N,4955.5,4841.0,4858.3,4886.85,4885.75,4858.3,693618,3406030576.7,6524.8,3733.3,51775,INE214T01019,2023-02-20,2023-02-19T18:30:00.000Z,2023-02-20T12:00:36.417Z,2023-02-20T12:00:36.417Z,0,,4910.53,20-Feb-2023,,
243,63f4b27fa27ddb0007e3c1b9,LTIM,EQ,N,4923.8,4868.0,4911.3,4878.9,4875.0,4886.85,410733,2010067004.85,6524.8,3733.3,34458,INE214T01019,2023-02-21,2023-02-20T18:30:00.000Z,2023-02-21T12:01:03.653Z,2023-02-21T12:01:03.653Z,0,,4893.85,21-Feb-2023,,
244,63f60657ae250300083de9b5,LTIM,EQ,N,4815.0,4758.0,4815.0,4805.3,4815.0,4878.9,411601,1973896642.75,6524.8,3733.3,45190,INE214T01019,2023-02-22,2023-02-21T18:30:00.000Z,2023-02-22T12:11:03.708Z,2023-02-22T12:11:03.708Z,0,,4795.66,22-Feb-2023,,
245,63f755804ddd690007279c9e,LTIM,EQ,N,4869.1,4765.0,4829.35,4853.6,4865.0,4805.3,422276,2043345426.85,6524.8,3733.3,42427,INE214T01019,2023-02-23,2023-02-22T18:30:00.000Z,2023-02-23T12:01:04.197Z,2023-02-23T12:01:04.197Z,0,,4838.89,23-Feb-2023,,
246,642835d530507300074cc030,LTIM,EQ,N,4947.3,4822.5,4875.0,4853.55,4854.0,4853.6,344150,1675750208.4,6524.8,3733.3,38507,INE214T01019,2023-02-24,2023-02-23T18:30:00.000Z,2023-04-01T13:47:01.308Z,2023-04-01T13:47:01.308Z,0,,4869.24,24-Feb-2023,,
247,63fc9b61dc45a5000731c677,LTIM,EQ,N,4837.7,4678.65,4803.55,4775.0,4780.0,4853.55,479625,2285668616.85,6524.8,3733.3,46164,INE214T01019,2023-02-27,2023-02-26T18:30:00.000Z,2023-02-27T12:00:33.816Z,2023-02-27T12:00:33.816Z,0,,4765.53,27-Feb-2023,,
248,63fdece1e911310006833821,LTIM,EQ,N,4855.0,4698.0,4781.0,4722.05,4704.1,4775.0,500908,2384230837.15,6524.8,3733.3,34142,INE214T01019,2023-02-28,2023-02-27T18:30:00.000Z,2023-02-28T12:00:33.764Z,2023-02-28T12:00:33.764Z,0,,4759.82,28-Feb-2023,,
249,63ff3e7f19ec0c0007522baa,LTIM,EQ,N,4770.0,4709.4,4722.05,4743.8,4740.0,4722.05,290531,1376110064.65,6524.8,3733.3,28618,INE214T01019,2023-03-01,2023-02-28T18:30:00.000Z,2023-03-01T12:01:03.674Z,2023-03-01T12:01:03.674Z,0,,4736.53,01-Mar-2023,,
250,640090004d52cc0007dcb1b3,LTIM,EQ,N,4729.85,4650.0,4705.0,4705.55,4691.0,4743.8,292898,1372011879.15,6524.8,3733.3,34272,INE214T01019,2023-03-02,2023-03-01T18:30:00.000Z,2023-03-02T12:01:04.193Z,2023-03-02T12:01:04.193Z,0,,4684.27,02-Mar-2023,,
251,6428360b16ab0d00071bd145,LTIM,EQ,N,4757.0,4686.05,4729.1,4710.35,4705.0,4705.55,297149,1401371027.75,6524.8,3733.3,35213,INE214T01019,2023-03-03,2023-03-02T18:30:00.000Z,2023-04-01T13:47:55.901Z,2023-04-01T13:47:55.901Z,0,,4716.06,03-Mar-2023,,
252,649035988031410007a391db,LTIM,EQ,N,4845.0,4755.0,4760.95,4821.2,4822.0,4710.35,385377,1852300425.65,6524.8,3733.3,46710,INE214T01019,2023-03-06,2023-03-05T18:30:00.000Z,2023-06-19T11:01:44.754Z,2023-06-19T11:01:44.754Z,0,,4806.46,06-Mar-2023,,
253,640878ff75b349000754874c,LTIM,EQ,N,4798.15,4725.0,4777.0,4781.45,4789.0,4821.2,191475,911015133.7,6524.8,3733.3,25321,INE214T01019,2023-03-08,2023-03-07T18:30:00.000Z,2023-03-08T12:01:03.891Z,2023-03-08T12:01:03.891Z,0,,4757.88,08-Mar-2023,,
254,6409ca629d5f8e0007ab06e5,LTIM,EQ,N,4819.0,4720.0,4780.0,4738.0,4731.0,4781.45,225194,1073240405.6,6524.8,3733.3,28547,INE214T01019,2023-03-09,2023-03-08T18:30:00.000Z,2023-03-09T12:00:34.405Z,2023-03-09T12:00:34.405Z,0,,4765.85,09-Mar-2023,,
255,6428361ccad83900073603cd,LTIM,EQ,N,4680.0,4600.1,4680.0,4640.1,4638.0,4738.0,331578,1535676713.5,6524.8,3733.3,48266,INE214T01019,2023-03-10,2023-03-09T18:30:00.000Z,2023-04-01T13:48:12.753Z,2023-04-01T13:48:12.753Z,0,,4631.42,10-Mar-2023,,
256,640f1080f9a53c00076d56a7,LTIM,EQ,N,4716.15,4602.85,4642.95,4616.0,4621.5,4640.1,248598,1155913563.35,6430.0,3733.3,28992,INE214T01019,2023-03-13,2023-03-12T18:30:00.000Z,2023-03-13T12:01:04.098Z,2023-03-13T12:01:04.098Z,0,,4649.73,13-Mar-2023,,
257,641062005cd8ce0007c67347,LTIM,EQ,N,4652.3,4483.1,4590.0,4566.95,4572.15,4616.0,410671,1866880587.15,6430.0,3733.3,43708,INE214T01019,2023-03-14,2023-03-13T18:30:00.000Z,2023-03-14T12:01:04.206Z,2023-03-14T12:01:04.206Z,0,,4545.93,14-Mar-2023,,
258,6411b380be244d00086a7b1a,LTIM,EQ,N,4680.0,4565.9,4581.0,4592.3,4573.05,4566.95,320108,1476054272.65,6430.0,3733.3,29208,INE214T01019,2023-03-15,2023-03-14T18:30:00.000Z,2023-03-15T12:01:04.038Z,2023-03-15T12:01:04.038Z,0,,4611.11,15-Mar-2023,,
259,641304ff5a79c20007fb9301,LTIM,EQ,N,4604.85,4480.0,4580.0,4553.05,4558.0,4592.3,416508,1892626991.65,6430.0,3733.3,42741,INE214T01019,2023-03-16,2023-03-15T18:30:00.000Z,2023-03-16T12:01:03.715Z,2023-03-16T12:01:03.715Z,0,,4544.04,16-Mar-2023,,
260,6428364db12dd2000783c175,LTIM,EQ,N,4785.0,4621.35,4640.0,4673.95,4662.0,4553.05,1180000,5538875106.55,6430.0,3733.3,67813,INE214T01019,2023-03-17,2023-03-16T18:30:00.000Z,2023-04-01T13:49:01.259Z,2023-04-01T13:49:01.259Z,0,,4693.96,17-Mar-2023,,
261,64184ade4cca9b00071d130a,LTIM,EQ,N,4707.0,4561.0,4561.0,4678.25,4691.15,4673.95,317984,1481828955.55,6430.0,3733.3,36330,INE214T01019,2023-03-20,2023-03-19T18:30:00.000Z,2023-03-20T12:00:30.827Z,2023-03-20T12:00:30.827Z,0,,4660.07,20-Mar-2023,,
262,64199c7ff23e5d0007763534,LTIM,EQ,N,4723.9,4647.25,4694.0,4674.1,4685.0,4678.25,332833,1554334396.1,6430.0,3733.3,24232,INE214T01019,2023-03-21,2023-03-20T18:30:00.000Z,2023-03-21T12:01:03.965Z,2023-03-21T12:01:03.965Z,0,,4670.01,21-Mar-2023,,
263,641aede170c37800075eb984,LTIM,EQ,N,4795.0,4633.5,4714.95,4649.75,4655.0,4674.1,409812,1927988656.05,6430.0,3733.3,44100,INE214T01019,2023-03-22,2023-03-21T18:30:00.000Z,2023-03-22T12:00:33.569Z,2023-03-22T12:00:33.569Z,0,,4704.57,22-Mar-2023,,
264,641c3f624052850007ffb97a,LTIM,EQ,N,4648.0,4542.5,4611.0,4601.9,4600.5,4649.75,400901,1837052496.65,6430.0,3733.3,42560,INE214T01019,2023-03-23,2023-03-22T18:30:00.000Z,2023-03-23T12:00:34.557Z,2023-03-23T12:00:34.557Z,0,,4582.31,23-Mar-2023,,
265,642836537ae9d000071177b5,LTIM,EQ,N,4713.0,4588.9,4648.0,4601.45,4597.0,4601.9,477503,2224462170.05,6430.0,3733.3,40684,INE214T01019,2023-03-24,2023-03-23T18:30:00.000Z,2023-04-01T13:49:07.471Z,2023-04-01T13:49:07.471Z,0,,4658.53,24-Mar-2023,,
266,63b6bbe20274fd0007036ed0,LTIM,EQ,N,4299.0,4250.05,4290.0,4260.2,4260.0,4277.95,218691,933444124.3,7588.8,3733.3,22550,INE214T01019,2023-01-05,2023-01-04T18:30:00.000Z,2023-01-05T12:00:34.929Z,2023-01-05T12:00:34.929Z,0,,4268.32,05-Jan-2023,,
267,642831c47a8f1d000733fd46,LTIM,EQ,N,4279.45,4180.0,4250.0,4197.6,4208.0,4260.2,264197,1117888709.75,7588.8,3733.3,27830,INE214T01019,2023-01-06,2023-01-05T18:30:00.000Z,2023-04-01T13:29:40.556Z,2023-04-01T13:29:40.556Z,0,,4231.27,06-Jan-2023,,
268,63bc01e344c5550007cfe0ea,LTIM,EQ,N,4327.0,4230.15,4230.15,4295.25,4296.95,4197.6,388187,1661632753.7,7315.9,3733.3,35238,INE214T01019,2023-01-09,2023-01-08T18:30:00.000Z,2023-01-09T12:00:35.914Z,2023-01-09T12:00:35.914Z,0,,4280.5,09-Jan-2023,,
269,63bd53649bf4ee00067568a3,LTIM,EQ,N,4298.95,4215.05,4296.0,4231.6,4240.0,4295.25,225477,955178188.85,7315.9,3733.3,26726,INE214T01019,2023-01-10,2023-01-09T18:30:00.000Z,2023-01-10T12:00:36.539Z,2023-01-10T12:00:36.539Z,0,,4236.26,10-Jan-2023,,
270,63bea50034c2300007bbdd32,LTIM,EQ,N,4299.0,4211.0,4252.8,4225.5,4223.0,4231.6,243019,1034625509.45,7315.9,3733.3,30937,INE214T01019,2023-01-11,2023-01-10T18:30:00.000Z,2023-01-11T12:01:04.034Z,2023-01-11T12:01:04.034Z,0,,4257.39,11-Jan-2023,,
271,63bff67f69f0580007971938,LTIM,EQ,N,4295.0,4241.0,4255.0,4276.15,4273.9,4225.5,252469,1078122772.95,7315.9,3733.3,30057,INE214T01019,2023-01-12,2023-01-11T18:30:00.000Z,2023-01-12T12:01:03.884Z,2023-01-12T12:01:03.884Z,0,,4270.32,12-Jan-2023,,
272,642831745c7d010007ff8ec6,LTIM,EQ,N,4293.45,4146.5,4273.9,4287.45,4288.0,4276.15,437340,1845276866.45,7315.9,3733.3,40374,INE214T01019,2023-01-13,2023-01-12T18:30:00.000Z,2023-04-01T13:28:20.996Z,2023-04-01T13:28:20.996Z,0,,4219.32,13-Jan-2023,,
273,63c53c802791db00073423ee,LTIM,EQ,N,4309.45,4211.7,4298.5,4277.0,4276.0,4287.45,347903,1484197710.45,7158.8,3733.3,46128,INE214T01019,2023-01-16,2023-01-15T18:30:00.000Z,2023-01-16T12:01:04.125Z,2023-01-16T12:01:04.125Z,0,,4266.13,16-Jan-2023,,
274,63c68dff2ba8180007e557a4,LTIM,EQ,N,4304.95,4247.55,4281.0,4274.25,4280.0,4277.0,225154,962920850.9,7158.8,3733.3,29836,INE214T01019,2023-01-17,2023-01-16T18:30:00.000Z,2023-01-17T12:01:03.826Z,2023-01-17T12:01:03.826Z,0,,4276.72,17-Jan-2023,,
275,63c7df7f92bef60007a04f96,LTIM,EQ,N,4301.25,4256.0,4295.35,4273.75,4280.2,4274.25,205896,880890019.4,7158.8,3733.3,20717,INE214T01019,2023-01-18,2023-01-17T18:30:00.000Z,2023-01-18T12:01:03.891Z,2023-01-18T12:01:03.891Z,0,,4278.33,18-Jan-2023,,
276,63c930ff0f0dd300070ac2b3,LTIM,EQ,N,4279.35,4223.0,4252.0,4238.75,4245.0,4273.75,233112,991132816.25,7158.8,3733.3,29179,INE214T01019,2023-01-19,2023-01-18T18:30:00.000Z,2023-01-19T12:01:03.770Z,2023-01-19T12:01:03.770Z,0,,4251.75,19-Jan-2023,,
277,64283112f92f9a000777d9f2,LTIM,EQ,N,4347.0,4205.05,4205.05,4268.05,4268.0,4238.75,449630,1926250558.35,7158.8,3733.3,48159,INE214T01019,2023-01-20,2023-01-19T18:30:00.000Z,2023-04-01T13:26:42.833Z,2023-04-01T13:26:42.833Z,0,,4284.08,20-Jan-2023,,
278,63ce76e4c7c0c80007db5a5a,LTIM,EQ,N,4401.0,4121.0,4139.95,4368.85,4361.15,4268.05,1266347,5432240770.0,6524.8,3733.3,91424,INE214T01019,2023-01-23,2023-01-22T18:30:00.000Z,2023-01-23T12:00:36.608Z,2023-01-23T12:00:36.608Z,0,,4289.69,23-Jan-2023,,
279,63cfc87f1e67540007c922e8,LTIM,EQ,N,4544.95,4374.8,4391.7,4509.45,4502.0,4368.85,1009385,4528107538.85,6524.8,3733.3,89867,INE214T01019,2023-01-24,2023-01-23T18:30:00.000Z,2023-01-24T12:01:03.839Z,2023-01-24T12:01:03.839Z,0,,4486.01,24-Jan-2023,,
280,63d11a001947950006dffe64,LTIM,EQ,N,4505.0,4412.8,4490.0,4430.65,4443.0,4509.45,312847,1399040573.65,6524.8,3733.3,32746,INE214T01019,2023-01-25,2023-01-24T18:30:00.000Z,2023-01-25T12:01:04.475Z,2023-01-25T12:01:04.475Z,0,,4471.96,25-Jan-2023,,
281,642821089d5f4500072edc8d,LTIM,EQ,N,4467.95,4366.0,4400.0,4399.05,4394.0,4430.65,449822,1982238943.9,6524.8,3733.3,52244,INE214T01019,2023-01-27,2023-01-26T18:30:00.000Z,2023-04-01T12:18:16.523Z,2023-04-01T12:18:16.523Z,0,,4406.72,27-Jan-2023,,
282,63d7b180664d7a0006782c74,LTIM,EQ,N,4464.0,4340.0,4399.0,4448.9,4443.0,4399.05,745273,3283369839.15,6524.8,3733.3,65608,INE214T01019,2023-01-30,2023-01-29T18:30:00.000Z,2023-01-30T12:01:04.008Z,2023-01-30T12:01:04.008Z,0,,4405.59,30-Jan-2023,,
283,63d902e2595bb200070860d6,LTIM,EQ,N,4458.0,4344.9,4448.3,4368.55,4367.0,4448.9,486171,2130000814.6,6524.8,3733.3,55534,INE214T01019,2023-01-31,2023-01-30T18:30:00.000Z,2023-01-31T12:00:34.172Z,2023-01-31T12:00:34.172Z,0,,4381.18,31-Jan-2023,,"[{'symbol': 'LTIM', 'series': 'EQ', 'ind': '-', 'faceVal': '1', 'subject': 'Interim Dividend - Rs 20 Per Share', 'exDate': '31-Jan-2023', 'recDate': '31-Jan-2023', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'LTIMindtree Limited', 'isin': 'INE214T01019', 'ndEndDate': '-', 'caBroadcastDate': None}]"
284,63da545cce536a0007465995,LTIM,EQ,N,4429.8,4331.05,4393.0,4388.1,4374.5,4368.55,363833,1598841059.25,6524.8,3733.3,57504,INE214T01019,2023-02-01,2023-01-31T18:30:00.000Z,2023-02-01T12:00:28.975Z,2023-02-01T12:00:28.975Z,0,,4394.44,01-Feb-2023,,
285,63dba5e249199b0007c392e9,LTIM,EQ,N,4595.0,4395.0,4395.0,4587.75,4591.0,4388.1,902731,4087758383.0,6524.8,3733.3,92696,INE214T01019,2023-02-02,2023-02-01T18:30:00.000Z,2023-02-02T12:00:34.613Z,2023-02-02T12:00:34.613Z,0,,4528.21,02-Feb-2023,,
286,642833317ae9d0000711592e,LTIM,EQ,N,4640.0,4410.0,4640.0,4502.2,4504.3,4587.75,646511,2920847869.85,6524.8,3733.3,58561,INE214T01019,2023-02-03,2023-02-02T18:30:00.000Z,2023-04-01T13:35:45.054Z,2023-04-01T13:35:45.054Z,0,,4517.86,03-Feb-2023,,
287,63e0ec00e9486e000641ae0e,LTIM,EQ,N,4612.45,4440.25,4490.0,4596.05,4580.0,4502.2,528238,2420418290.2,6524.8,3733.3,48425,INE214T01019,2023-02-06,2023-02-05T18:30:00.000Z,2023-02-06T12:01:04.202Z,2023-02-06T12:01:04.202Z,0,,4582.06,06-Feb-2023,,
288,63e23d7f9029740006c92910,LTIM,EQ,N,4627.6,4561.65,4582.0,4594.25,4591.95,4596.05,312037,1435276391.35,6524.8,3733.3,26000,INE214T01019,2023-02-07,2023-02-06T18:30:00.000Z,2023-02-07T12:01:03.801Z,2023-02-07T12:01:03.801Z,0,,4599.7,07-Feb-2023,,
289,63e38edd77e63d0007d9bfab,LTIM,EQ,N,4727.95,4617.3,4630.0,4714.7,4711.0,4594.25,610010,2860487850.4,6524.8,3733.3,60709,INE214T01019,2023-02-08,2023-02-07T18:30:00.000Z,2023-02-08T12:00:29.528Z,2023-02-08T12:00:29.528Z,0,,4689.25,08-Feb-2023,,
290,63e4e0641df6cc0007b3da7a,LTIM,EQ,N,4741.5,4661.5,4680.0,4695.65,4692.3,4714.7,553507,2600509135.15,6524.8,3733.3,30486,INE214T01019,2023-02-09,2023-02-08T18:30:00.000Z,2023-02-09T12:00:36.157Z,2023-02-09T12:00:36.157Z,0,,4698.24,09-Feb-2023,,
291,642835e9faf76300072ef85d,LTIM,EQ,N,4700.0,4650.5,4684.0,4691.6,4698.45,4695.65,252444,1181578501.95,6524.8,3733.3,19457,INE214T01019,2023-02-10,2023-02-09T18:30:00.000Z,2023-04-01T13:47:21.023Z,2023-04-01T13:47:21.023Z,0,,4680.56,10-Feb-2023,,
292,63ea26647f00b10007473a16,LTIM,EQ,N,4693.0,4552.0,4690.0,4621.0,4622.0,4691.6,253166,1164362226.9,6524.8,3733.3,23601,INE214T01019,2023-02-13,2023-02-12T18:30:00.000Z,2023-02-13T12:00:36.441Z,2023-02-13T12:00:36.441Z,0,,4599.2,13-Feb-2023,,
293,63eb77e22dd7bc0006b2363b,LTIM,EQ,N,4715.0,4625.1,4630.0,4636.65,4638.0,4621.0,318114,1486212468.85,6524.8,3733.3,32818,INE214T01019,2023-02-14,2023-02-13T18:30:00.000Z,2023-02-14T12:00:34.376Z,2023-02-14T12:00:34.376Z,0,,4671.95,14-Feb-2023,,
294,6384a2e309ea49000713f7f4,LTI,EQ,N,5014.45,4907.0,4930.0,4941.3,4936.0,4938.3,288290,1431987151.65,7588.8,3733.3,33905,INE214T01019,2022-11-28,2022-11-27T18:30:00.000Z,2022-11-28T12:00:35.043Z,2022-11-28T12:00:35.043Z,0,,4967.18,28-Nov-2022,,
295,6385f460735fc10007ec117d,LTI,EQ,N,4961.8,4902.0,4934.75,4912.15,4906.0,4941.3,156295,770802646.9,7588.8,3733.3,17132,INE214T01019,2022-11-29,2022-11-28T18:30:00.000Z,2022-11-29T12:00:32.757Z,2022-11-29T12:00:32.757Z,0,,4931.72,29-Nov-2022,,
296,638745fede35720007b7f75b,LTI,EQ,N,4938.0,4820.0,4912.0,4838.55,4832.0,4912.15,647389,3137797567.7,7588.8,3733.3,37476,INE214T01019,2022-11-30,2022-11-29T18:30:00.000Z,2022-11-30T12:01:02.717Z,2022-11-30T12:01:02.717Z,0,,4846.85,30-Nov-2022,,
297,63889780de35720007f05774,LTI,EQ,N,5077.95,4901.0,4911.0,5010.45,5023.0,4838.55,1343248,6715872784.9,7588.8,3733.3,100552,INE214T01019,2022-12-01,2022-11-30T18:30:00.000Z,2022-12-01T12:01:04.575Z,2022-12-01T12:01:04.575Z,0,,4999.73,01-Dec-2022,,
